;data;precipitacao_total;temp_max;temp_min;humid_media;temp_media
4987;2019-10-03;19,47;19,04;15,45;90,74;17,25
4988;2019-10-04;21,13;20,64;15,64;92,55;18,14
4989;2019-10-05;22,99;19,36;15,94;92,6;17,65
4990;2019-10-06;8,29;18,63;12,08;85,99;15,36
4991;2019-10-07;0,46;25,01;12,0;77,12;18,51
4992;2019-10-08;0,03;26,45;13,13;69,64;19,79
4993;2019-10-09;0,02;27,78;13,05;65,94;20,41
4994;2019-10-10;0,01;30,76;15,32;64,0;23,04
4995;2019-10-11;0,01;33,46;18,23;56,77;25,84
4996;2019-10-12;0,36;34,24;19,62;58,36;26,93
4997;2019-10-13;4,02;31,72;21,07;71,02;26,39
4998;2019-10-14;12,49;21,04;15,39;88,81;18,22
4999;2019-10-15;17,24;18,93;11,35;83,99;15,14
5000;2019-10-16;8,49;19,01;14,13;88,82;16,57
5001;2019-10-17;17,2;23,61;15,53;89,39;19,57
5002;2019-10-18;23,08;24,32;17,17;85,67;20,75
5003;2019-10-19;1,85;22,77;13,45;71,0;18,11
5004;2019-10-20;0,01;20,69;10,32;72,69;15,51
5005;2019-10-21;11,28;18,05;12,73;88,68;15,39
5006;2019-10-22;4,17;21,54;11,35;79,24;16,44
5007;2019-10-23;0,13;25,57;11,13;69,96;18,35
5008;2019-10-24;0,05;26,62;12,93;62,86;19,77
5009;2019-10-25;0,0;26,78;11,73;58,74;19,26
5010;2019-10-26;0,01;30,23;12,96;58,97;21,59
5011;2019-10-27;11,65;24,29;18,6;84,76;21,44
5012;2019-10-28;30,82;28,66;16,64;79,79;22,65
5013;2019-10-29;9,53;26,93;18,52;80,51;22,72
5014;2019-10-30;18,3;24,69;18,33;81,92;21,51
5015;2019-10-31;30,21;22,55;17,09;88,1;19,82
5016;2019-11-01;3,28;27,54;16,8;78,41;22,17
5017;2019-11-02;0,66;28,9;18,88;79,24;23,89
5018;2019-11-03;4,94;23,23;18,17;86,93;20,7
5019;2019-11-04;5,68;21,97;17,39;91,04;19,68
5020;2019-11-05;48,07;23,25;17,5;86,4;20,38
5021;2019-11-06;0,26;26,19;13,22;71,89;19,71
5022;2019-11-07;8,58;25,02;15,98;81,65;20,5
5023;2019-11-08;8,79;28,23;15,31;76,24;21,77
5024;2019-11-09;0,04;27,78;17,81;81,17;22,8
5025;2019-11-10;7,64;26,59;18,39;80,52;22,49
5026;2019-11-11;0,82;26,0;16,81;76,12;21,41
5027;2019-11-12;0,31;28,69;16,66;72,9;22,68
5028;2019-11-13;0,82;26,06;19,47;78,89;22,76
5029;2019-11-14;13,45;26,83;18,28;82,65;22,55
5030;2019-11-15;2,12;25,02;15,47;70,27;20,25
5031;2019-11-16;0,04;26,92;12,77;64,87;19,85
5032;2019-11-17;0,02;29,56;13,64;57,27;21,6
5033;2019-11-18;0,0;31,05;15,79;54,6;23,42
5034;2019-11-19;0,0;31,19;17,12;61,01;24,16
5035;2019-11-20;0,01;32,64;18,1;64,51;25,37
5036;2019-11-21;0,02;32,5;19,8;65,53;26,15
5037;2019-11-22;0,98;30,13;20,57;75,61;25,35
5038;2019-11-23;6,95;24,21;17,37;74,03;20,79
5039;2019-11-24;0,36;26,02;12,13;62,32;19,07
5040;2019-11-25;0,0;28,87;14,56;63,5;21,72
5041;2019-11-26;7,21;24,62;17,87;81,0;21,24
5042;2019-11-27;18,15;24,27;17,98;82,91;21,13
5043;2019-11-28;1,16;26,47;12,44;61,14;19,46
5044;2019-11-29;0,0;31,06;14,19;60,85;22,62
5045;2019-11-30;2,64;29,54;18,96;71,1;24,25
5046;2019-12-01;3,63;26,54;17,45;64,71;21,99
5047;2019-12-02;0,04;24,32;11,68;57,29;18,0
5048;2019-12-03;0,0;28,16;12,48;56,75;20,32
5049;2019-12-04;0,0;29,28;16,4;70,0;22,84
5050;2019-12-05;8,22;25,25;16,68;70,54;20,96
5051;2019-12-06;0,1;27,79;11,96;57,85;19,88
5052;2019-12-07;0,0;28,27;13,87;53,07;21,07
5053;2019-12-08;0,0;30,49;14,63;56,33;22,56
5054;2019-12-09;1,17;31,05;18,29;58,26;24,67
5055;2019-12-10;0,1;32,98;17,3;52,27;25,14
5056;2019-12-11;0,0;33,92;18,36;49,03;26,14
5057;2019-12-12;0,74;30,35;20,31;67,28;25,33
5058;2019-12-13;2,91;27,53;15,14;62,12;21,34
5059;2019-12-14;0,21;29,89;15,68;68,51;22,79
5060;2019-12-15;9,6;28,93;19,22;80,71;24,08
5061;2019-12-16;12,48;24,66;17,89;80,19;21,28
5062;2019-12-17;3,0;26,78;16,15;72,96;21,46
5063;2019-12-18;0,62;28,13;14,88;64,54;21,5
5064;2019-12-19;0,0;30,73;17,19;65,9;23,96
5065;2019-12-20;0,27;32,43;19,92;71,38;26,17
5066;2019-12-21;14,09;27,28;19,5;77,82;23,39
5067;2019-12-22;0,4;24,68;13,91;66,84;19,3
5068;2019-12-23;0,09;27,89;12,18;56,09;20,03
5069;2019-12-24;0,01;31,52;13,74;52,77;22,63
5070;2019-12-25;0,0;33,74;17,77;54,71;25,75
5071;2019-12-26;0,04;33,03;20,33;62,53;26,68
5072;2019-12-27;0,79;35,81;21,35;60,63;28,58
5073;2019-12-28;0,04;36,47;21,68;61,3;29,07
5074;2019-12-29;1,82;35,67;21,41;65,02;28,54
5075;2019-12-30;2,73;34,87;20,94;64,18;27,9
5076;2019-12-31;0,11;33,81;21,73;72,34;27,77
5077;2020-01-01;7,08;29,52;21,33;81,0;25,42
5078;2020-01-02;5,43;27,32;19,07;74,92;23,19
5079;2020-01-03;1,6;27,53;17,15;71,41;22,34
5080;2020-01-04;1,21;28,96;17,5;71,02;23,23
5081;2020-01-05;2,82;31,48;17,66;67,14;24,57
5082;2020-01-06;0,5;33,3;19,99;65,63;26,65
5083;2020-01-07;1,59;30,06;18,84;66,42;24,45
5084;2020-01-08;1,23;31,57;17,64;63,53;24,6
5085;2020-01-09;0,27;34,36;20,5;69,74;27,43
5086;2020-01-10;8,95;31,38;22,05;84,26;26,71
5087;2020-01-11;34,95;29,34;20,17;83,06;24,75
5088;2020-01-12;0,27;31,13;19,91;71,16;25,52
5089;2020-01-13;0,02;30,84;18,17;64,5;24,5
5090;2020-01-14;0,91;31,99;19,04;70,57;25,51
5091;2020-01-15;2,65;32,18;22,05;79,19;27,12
5092;2020-01-16;29,84;24,35;19,2;79,81;21,77
5093;2020-01-17;2,69;25,47;12,36;65,45;18,92
5094;2020-01-18;0,02;29,15;15,0;70,13;22,08
5095;2020-01-19;0,0;31,68;18,87;71,0;25,27
5096;2020-01-20;0,97;31,7;21,23;73,03;26,46
5097;2020-01-21;3,27;27,63;21,33;84,45;24,48
5098;2020-01-22;13,7;25,07;19,71;83,7;22,39
5099;2020-01-23;3,09;27,27;17,5;74,71;22,39
5100;2020-01-24;1,28;28,08;16,61;73,31;22,35
5101;2020-01-25;0,35;30,45;16,1;67,45;23,28
5102;2020-01-26;0,84;31,9;18,29;64,83;25,09
5103;2020-01-27;0,24;30,52;20,24;67,63;25,38
5104;2020-01-28;1,61;29,96;18,0;71,58;23,98
5105;2020-01-29;2,83;27,44;20,07;81,41;23,75
5106;2020-01-30;12,59;26,91;19,97;83,83;23,44
5107;2020-01-31;3,47;28,3;19,2;80,44;23,75
5108;2020-02-01;4,11;29,4;17,13;72,41;23,27
5109;2020-02-02;0,03;30,81;18,69;70,9;24,75
5110;2020-02-03;0,35;30,41;19,42;74,24;24,92
5111;2020-02-04;1,62;30,92;19,67;70,78;25,3
5112;2020-02-05;0,11;31,6;20,47;70,99;26,03
5113;2020-02-06;0,02;33,05;21,12;70,91;27,09
5114;2020-02-07;0,66;32,62;21,34;71,7;26,98
5115;2020-02-08;0,16;32,89;21,5;74,1;27,19
5116;2020-02-09;4,05;28,03;20,35;76,38;24,19
5117;2020-02-10;1,11;27,01;15,3;68,22;21,16
5118;2020-02-11;0,16;27,89;15,32;68,91;21,6
5119;2020-02-12;0,55;29,2;16,6;69,22;22,9
5120;2020-02-13;0,13;31,41;17,8;66,37;24,6
5121;2020-02-14;0,41;28,88;19,72;71,06;24,3
5122;2020-02-15;6,0;30,03;20,52;75,85;25,28
5123;2020-02-16;2,27;31,69;20,54;77,32;26,12
5124;2020-02-17;4,39;32,42;21,44;78,34;26,93
5125;2020-02-18;13,51;29,14;21,18;83,07;25,16
5126;2020-02-19;7,7;28,91;17,6;75,74;23,25
5127;2020-02-20;0,04;28,77;16,84;70,71;22,8
5128;2020-02-21;0,06;23,44;13,5;63,46;18,47
5129;2020-02-22;0,08;22,73;10,0;64,12;16,37
5130;2020-02-23;0,02;27,08;11,88;67,6;19,48
5131;2020-02-24;0,0;30,71;15,44;68,15;23,08
5132;2020-02-25;2,6;29,88;19,4;74,64;24,64
5133;2020-02-26;19,02;25,13;16,15;73,93;20,64
5134;2020-02-27;0,18;26,79;12,48;64,86;19,63
5135;2020-02-28;0,13;29,24;13,85;61,23;21,55
5136;2020-02-29;0,0;29,81;15,07;60,51;22,44
5137;2020-03-01;0,02;29,64;15,51;61,69;22,57
5138;2020-03-02;0,03;29,03;16,31;65,6;22,67
5139;2020-03-03;0,04;29,4;16,06;67,27;22,73
5140;2020-03-04;0,2;28,8;16,4;67,07;22,6
5141;2020-03-05;0,01;28,36;14,82;66,27;21,59
5142;2020-03-06;0,02;29,88;15,46;66,25;22,66
5143;2020-03-07;0,0;30,5;17,01;66,01;23,75
5144;2020-03-08;0,18;32,71;17,33;62,5;25,02
5145;2020-03-09;0,02;34,1;18,41;56,56;26,25
5146;2020-03-10;0,06;32,21;19,11;61,71;25,66
5147;2020-03-11;1,29;32,72;18,71;65,71;25,72
5148;2020-03-12;0,1;35,78;19,64;58,91;27,71
5149;2020-03-13;0,0;35,44;20,71;57,13;28,07
5150;2020-03-14;0,05;36,5;20,92;57,53;28,71
5151;2020-03-15;2,49;29,76;20,56;74,66;25,16
5152;2020-03-16;3,66;26,71;19,34;81,76;23,02
5153;2020-03-17;0,6;31,04;17,18;74,31;24,11
5154;2020-03-18;12,81;27,69;19,78;82,83;23,74
5155;2020-03-19;4,04;28,52;19,53;74,5;24,02
5156;2020-03-20;0,06;25,57;14,44;70,46;20,01
5157;2020-03-21;0,19;28,24;14,06;68,61;21,15
5158;2020-03-22;0,02;30,08;15,2;64,86;22,64
5159;2020-03-23;0,02;30,83;16,51;65,86;23,67
5160;2020-03-24;0,0;30,84;17,49;61,56;24,17
5161;2020-03-25;0,01;31,06;16,9;60,47;23,98
5162;2020-03-26;0,02;30,83;16,92;60,76;23,88
5163;2020-03-27;0,01;30,49;17,55;63,84;24,02
5164;2020-03-28;0,02;30,0;19,11;66,38;24,56
5165;2020-03-29;2,63;29,65;19,23;77,21;24,44
5166;2020-03-30;2,1;31,38;18,51;74,96;24,94
5167;2020-03-31;1,75;30,94;19,41;74,24;25,18
5168;2020-04-01;0,22;30,88;19,65;72,41;25,27
5169;2020-04-02;12,12;25,55;19,67;77,75;22,61
5170;2020-04-03;1,52;22,44;11,87;70,45;17,16
5171;2020-04-04;0,37;25,39;11,29;68,66;18,34
5172;2020-04-05;0,04;28,56;12,16;62,41;20,36
5173;2020-04-06;11,2;24,98;16,16;75,69;20,57
5174;2020-04-07;5,86;20,38;9,94;63,45;15,16
5175;2020-04-08;0,04;20,61;7,11;65,83;13,86
5176;2020-04-09;0,14;21,49;9,05;71,76;15,27
5177;2020-04-10;0,5;22,34;9,97;74,41;16,15
5178;2020-04-11;0,38;23,66;10,77;73,19;17,21
5179;2020-04-12;0,07;25,71;10,76;68,94;18,23
5180;2020-04-13;0,04;27,82;13,25;68,13;20,53
5181;2020-04-14;5,4;20,72;13,34;79,13;17,03
5182;2020-04-15;0,73;20,8;8,58;63,32;14,69
5183;2020-04-16;0,05;21,82;8,5;64,64;15,16
5184;2020-04-17;0,02;23,25;10,56;74,94;16,9
5185;2020-04-18;0,21;25,04;11,84;74,5;18,44
5186;2020-04-19;0,04;26,81;13,39;68,59;20,1
5187;2020-04-20;0,02;28,11;12,83;64,95;20,47
5188;2020-04-21;0,02;28,51;13,34;62,67;20,93
5189;2020-04-22;0,0;28,05;13,53;65,27;20,79
5190;2020-04-23;0,03;28,41;14,08;65,61;21,25
5191;2020-04-24;0,02;29,43;15,21;59,59;22,32
5192;2020-04-25;0,0;31,62;14,8;57,55;23,21
5193;2020-04-26;1,42;25,44;17,59;72,76;21,51
5194;2020-04-27;1,44;24,51;17,68;76,76;21,09
5195;2020-04-28;2,48;28,75;17,89;68,53;23,32
5196;2020-04-29;3,42;26,14;17,17;67,54;21,66
5197;2020-04-30;0,0;24,7;12,13;58,66;18,42
5198;2020-05-01;0,63;23,65;11,64;62,64;17,65
5199;2020-05-02;0,44;21,17;9,32;67,96;15,24
5200;2020-05-03;0,07;23,02;8,71;68,02;15,87
5201;2020-05-04;0,08;23,89;10,77;71,68;17,33
5202;2020-05-05;22,29;19,84;13,55;88,81;16,7
5203;2020-05-06;3,58;16,39;8,15;76,88;12,27
5204;2020-05-07;0,02;17,06;5,14;76,17;11,1
5205;2020-05-08;0,05;20,45;5,24;72,6;12,85
5206;2020-05-09;0,03;23,55;7,41;65,54;15,48
5207;2020-05-10;0,01;26,59;10,62;62,27;18,61
5208;2020-05-11;0,01;27,0;15,04;65,74;21,02
5209;2020-05-12;16,78;20,34;15,68;88,75;18,01
5210;2020-05-13;13,48;19,33;14,78;89,73;17,06
5211;2020-05-14;1,52;16,98;8,15;76,2;12,57
5212;2020-05-15;0,07;19,02;4,58;70,95;11,8
5213;2020-05-16;0,03;22,25;6,78;64,11;14,52
5214;2020-05-17;0,01;25,3;9,53;59,52;17,42
5215;2020-05-18;0,08;25,58;10,51;63,3;18,05
5216;2020-05-19;0,01;26,64;12,39;62,48;19,52
5217;2020-05-20;0,01;27,4;13,92;62,95;20,66
5218;2020-05-21;6,22;23,29;17,04;79,35;20,17
5219;2020-05-22;57,06;19,36;16,03;94,12;17,69
5220;2020-05-23;28,16;16,32;11,04;92,12;13,68
5221;2020-05-24;7,83;14,95;9,47;88,92;12,21
5222;2020-05-25;0,35;17,79;8,92;72,94;13,35
5223;2020-05-26;0,11;16,36;8,27;76,04;12,31
5224;2020-05-27;0,05;19,94;6,14;78,25;13,04
5225;2020-05-28;0,06;24,71;7,98;68,2;16,34
5226;2020-05-29;0,04;24,29;10,09;65,89;17,19
5227;2020-05-30;0,03;24,0;9,68;69,96;16,84
5228;2020-05-31;0,09;18,45;10,75;79,92;14,6
5229;2020-06-01;1,86;13,96;5,98;81,91;9,97
5230;2020-06-02;0,11;15,3;4,73;80,65;10,01
5231;2020-06-03;0,19;18,23;4,76;80,43;11,49
5232;2020-06-04;0,25;18,82;7,6;86,27;13,21
5233;2020-06-05;11,79;16,76;12,09;94,7;14,43
5234;2020-06-06;32,19;15,44;10,54;91,22;12,99
5235;2020-06-07;2,62;16,7;10,57;89,91;13,64
5236;2020-06-08;0,5;19,15;9,1;87,73;14,13
5237;2020-06-09;1,59;18,93;10,84;91,01;14,88
5238;2020-06-10;4,07;18,51;12,28;94,07;15,4
5239;2020-06-11;7,4;21,93;14,49;93,12;18,21
5240;2020-06-12;10,16;25,52;16,31;82,76;20,92
5241;2020-06-13;14,63;21,4;14,07;72,86;17,73
5242;2020-06-14;1,12;14,27;2,76;68,48;8,52
5243;2020-06-15;0,16;18,03;5,1;83,22;11,57
5244;2020-06-16;2,97;24,23;10,6;81,88;17,41
5245;2020-06-17;0,24;25,01;14,5;75,35;19,76
5246;2020-06-18;0,71;24,35;16,77;73,93;20,56
5247;2020-06-19;1,09;23,85;13,79;81,74;18,82
5248;2020-06-20;1,38;26,24;15,88;76,36;21,06
5249;2020-06-21;2,57;27,04;17,27;68,73;22,16
5250;2020-06-22;0,36;24,76;15,05;78,22;19,91
5251;2020-06-23;2,13;27,11;15,75;67,77;21,43
5252;2020-06-24;0,01;26,55;17,0;61,97;21,77
5253;2020-06-25;17,45;22,03;15,25;80,56;18,64
5254;2020-06-26;9,22;11,89;3,7;80,78;7,8
5255;2020-06-27;0,36;13,21;4,22;78,16;8,72
5256;2020-06-28;0,04;15,79;4,49;82,47;10,14
5257;2020-06-29;0,71;12,72;6,55;89,66;9,64
5258;2020-06-30;50,55;15,48;9,44;94,16;12,46
5259;2020-07-01;25,35;12,41;8,11;85,76;10,26
5260;2020-07-02;1,34;10,78;4,63;82,52;7,7
5261;2020-07-03;0,07;12,88;0,9;80,18;6,89
5262;2020-07-04;0,05;18,0;2,44;73,61;10,22
5263;2020-07-05;2,3;17,83;6,91;82,85;12,37
5264;2020-07-06;15,23;15,15;8,73;87,96;11,94
5265;2020-07-07;16,14;12,46;8,21;92,1;10,34
5266;2020-07-08;63,47;13,04;9,46;93,04;11,25
5267;2020-07-09;3,8;13,5;4,61;81,45;9,05
5268;2020-07-10;0,28;19,5;3,71;74,53;11,61
5269;2020-07-11;4,01;17,17;7,55;83,77;12,36
5270;2020-07-12;16,74;17,91;11,22;88,16;14,57
5271;2020-07-13;1,2;15,79;8,03;75,55;11,91
5272;2020-07-14;0,11;12,33;1,46;67,72;6,89
5273;2020-07-15;0,17;16,33;0,09;65,89;8,21
5274;2020-07-16;1,57;13,2;4,03;78,8;8,62
5275;2020-07-17;23,08;20,14;8,51;90,57;14,32
5276;2020-07-18;0,25;27,29;12,21;78,01;19,75
5277;2020-07-19;0,41;27,23;15,92;70,35;21,57
5278;2020-07-20;0,03;26,15;16,01;69,22;21,08
5279;2020-07-21;0,01;26,23;15,37;68,61;20,8
5280;2020-07-22;0,07;26,48;15,51;69,23;20,99
5281;2020-07-23;0,01;26,41;15,02;69,55;20,71
5282;2020-07-24;0,02;22,74;13,69;78,44;18,21
5283;2020-07-25;13,24;15,71;5,96;79,6;10,83
5284;2020-07-26;0,15;17,12;3,01;75,79;10,07
5285;2020-07-27;0,78;20,55;5,98;80,83;13,26
5286;2020-07-28;9,6;16,0;8,13;81,97;12,06
5287;2020-07-29;4,59;11,64;1,09;75,56;6,36
5288;2020-07-30;0,03;15,9;1,27;76,7;8,58
5289;2020-07-31;0,06;19,46;5,55;77,39;12,51
5290;2020-08-01;0,63;22,89;9,39;77,54;16,14
5291;2020-08-02;0,02;26,22;11,92;70,25;19,07
5292;2020-08-03;0,04;25,35;12,28;69,51;18,82
5293;2020-08-04;0,05;25,06;11,51;67,94;18,28
5294;2020-08-05;0,05;24,84;11,49;68,23;18,16
5295;2020-08-06;0,02;26,04;12,07;66,97;19,06
5296;2020-08-07;0,15;24,44;11,73;70,92;18,08
5297;2020-08-08;0,07;23,91;11,82;70,5;17,86
5298;2020-08-09;0,04;25,38;11,46;67,93;18,42
5299;2020-08-10;0,02;27,13;13,22;62,93;20,17
5300;2020-08-11;0,84;21,21;10,66;69,01;15,93
5301;2020-08-12;23,75;13,26;5,43;88,0;9,35
5302;2020-08-13;10,91;16,87;7,82;90,43;12,35
5303;2020-08-14;0,66;18,85;10,42;90,69;14,64
5304;2020-08-15;20,25;19,18;12,15;84,57;15,66
5305;2020-08-16;0,08;18,92;5,87;72,72;12,4
5306;2020-08-17;0,04;20,85;6,24;68,64;13,54
5307;2020-08-18;0,23;21,63;8,8;80,02;15,22
5308;2020-08-19;3,89;17,67;11,76;79,45;14,71
5309;2020-08-20;0,05;11,58;3,99;67,11;7,78
5310;2020-08-21;0,25;12,81;-0,63;61,92;6,09
5311;2020-08-22;0,4;17,51;1,15;58,5;9,33
5312;2020-08-23;0,0;20,87;5,13;64,33;13,0
5313;2020-08-24;0,0;22,92;9,8;67,06;16,36
5314;2020-08-25;0,01;25,76;13,02;62,84;19,39
5315;2020-08-26;0,32;28,46;14,63;59,23;21,55
5316;2020-08-27;1,69;27,09;15,45;65,39;21,27
5317;2020-08-28;10,83;24,11;15,19;76,52;19,65
5318;2020-08-29;1,25;27,43;15,7;71,6;21,56
5319;2020-08-30;4,9;20,64;12,49;86,35;16,56
5320;2020-08-31;1,72;15,24;7,96;83,56;11,6
5321;2020-09-01;5,01;18,51;8,3;84,54;13,4
5322;2020-09-02;3,5;22,31;11,6;80,54;16,96
5323;2020-09-03;4,32;18,03;11,11;84,75;14,57
5324;2020-09-04;1,44;20,46;8,14;79,15;14,3
5325;2020-09-05;0,5;20,27;10,36;80,51;15,31
5326;2020-09-06;9,92;16,55;12,12;90,1;14,34
5327;2020-09-07;7,81;16,02;11,62;88,86;13,82
5328;2020-09-08;11,3;20,42;12,5;86,12;16,46
5329;2020-09-09;0,94;24,32;14,74;84,71;19,53
5330;2020-09-10;2,65;23,84;14,8;80,85;19,32
5331;2020-09-11;0,01;27,3;14,55;77,06;20,92
5332;2020-09-12;6,81;22,58;15,39;84,77;18,98
5333;2020-09-13;9,88;24,52;15,07;81,38;19,79
5334;2020-09-14;11,67;20,68;13,83;79,46;17,25
5335;2020-09-15;0,26;16,85;6,39;77,62;11,62
5336;2020-09-16;8,68;17,41;10,55;90,98;13,98
5337;2020-09-17;10,69;22,98;12,59;84,53;17,79
5338;2020-09-18;0,14;25,52;12,56;76,62;19,04
5339;2020-09-19;0,08;21,61;11,96;74,94;16,78
5340;2020-09-20;0,13;17,09;4,97;66,79;11,03
5341;2020-09-21;0,01;18,55;3,53;60,3;11,04
5342;2020-09-22;0,01;21,11;5,35;66,19;13,23
5343;2020-09-23;0,01;25,93;8,97;69,14;17,45
5344;2020-09-24;0,02;27,85;12,92;67,28;20,38
5345;2020-09-25;0,01;28,14;14,71;65,04;21,43
5346;2020-09-26;1,29;28,19;16,4;68,24;22,3
5347;2020-09-27;13,27;23,93;17,63;82,21;20,78
5348;2020-09-28;12,04;21,38;12,89;74,67;17,13
5349;2020-09-29;0,08;25,26;8,68;69,56;16,97
5350;2020-09-30;1,88;29,91;14,6;74,83;22,25
5351;2020-10-01;5,22;31,26;18,91;69,35;25,08
5352;2020-10-02;1,83;27,13;19,01;73,65;23,07
5353;2020-10-03;6,35;15,85;11,95;85,44;13,9
5354;2020-10-04;10,01;20,5;11,14;80,73;15,82
5355;2020-10-05;1,63;22,34;14,17;82,34;18,25
5356;2020-10-06;0,04;24,1;10,58;76,27;17,34
5357;2020-10-07;0,01;24,75;13,71;75,99;19,23
5358;2020-10-08;0,45;22,16;13,74;80,86;17,95
5359;2020-10-09;0,71;23,07;11,41;73,47;17,24
5360;2020-10-10;0,21;21,93;8,81;62,04;15,37
5361;2020-10-11;0,02;26,53;9,14;60,5;17,83
5362;2020-10-12;0,01;26,73;12,35;61,01;19,54
5363;2020-10-13;0,0;24,52;10,24;65,96;17,38
5364;2020-10-14;0,04;25,02;10,9;69,56;17,96
5365;2020-10-15;0,15;25,82;12,31;69,21;19,07
5366;2020-10-16;0,02;27,32;13,32;66,2;20,32
5367;2020-10-17;0,0;27,69;13,19;61,3;20,44
5368;2020-10-18;0,01;29,9;14,51;58,46;22,21
5369;2020-10-19;0,02;31,79;15,91;56,88;23,85
5370;2020-10-20;0,01;29,42;17,18;65,76;23,3
5371;2020-10-21;0,14;26,78;16,15;72,54;21,47
5372;2020-10-22;0,84;27,76;16,88;71,26;22,32
5373;2020-10-23;7,04;25,38;17,78;77,84;21,58
5374;2020-10-24;3,49;28,97;17,03;75,89;23,0
5375;2020-10-25;1,6;30,36;17,04;72,08;23,7
5376;2020-10-26;6,89;25,23;18,87;84,34;22,05
5377;2020-10-27;16,79;22,24;13,7;80,79;17,97
5378;2020-10-28;3,01;27,22;12,33;68,6;19,78
5379;2020-10-29;0,27;21,81;13,71;71,41;17,76
5380;2020-10-30;0,01;22,3;9,72;66,61;16,01
5381;2020-10-31;0,01;22,63;12,42;69,71;17,53
5382;2020-11-01;2,74;23,39;10,44;69,28;16,92
5383;2020-11-02;0,02;24,35;10,4;66,14;17,37
5384;2020-11-03;0,02;24,39;11,95;66,89;18,17
5385;2020-11-04;0,91;22,09;10,7;62,81;16,39
5386;2020-11-05;0,18;23,33;9,16;66,98;16,25
5387;2020-11-06;0,71;26,67;11,27;65,41;18,97
5388;2020-11-07;0,1;29,13;14,81;65,11;21,97
5389;2020-11-08;0,04;28,26;15,93;70,28;22,09
5390;2020-11-09;0,78;23,48;16,97;82,66;20,23
5391;2020-11-10;1,86;27,55;16,97;77,67;22,26
5392;2020-11-11;2,02;27,16;17,03;77,79;22,1
5393;2020-11-12;4,47;27,13;16,51;78,13;21,82
5394;2020-11-13;1,56;28,93;16,11;72,01;22,52
5395;2020-11-14;0,01;32,2;17,35;65,02;24,78
5396;2020-11-15;0,56;29,19;19,73;72,33;24,46
5397;2020-11-16;4,29;26,37;18,25;79,1;22,31
5398;2020-11-17;7,61;24,89;11,95;66,35;18,42
5399;2020-11-18;0,02;24,66;12,39;65,49;18,52
5400;2020-11-19;1,46;25,36;13,26;65,86;19,31
5401;2020-11-20;0,7;25,43;12,51;65,21;18,97
5402;2020-11-21;0,92;26,5;12,55;62,18;19,53
5403;2020-11-22;0,01;28,16;13,06;60,33;20,61
5404;2020-11-23;0,0;31,32;15,34;59,01;23,33
5405;2020-11-24;0,0;33,57;18,35;53,05;25,96
5406;2020-11-25;0,0;34,87;19,41;55,96;27,14
5407;2020-11-26;9,82;26,18;18,15;84,51;22,17
5408;2020-11-27;4,25;27,25;17,81;78,59;22,53
5409;2020-11-28;2,15;28,5;19,31;78,74;23,91
5410;2020-11-29;31,92;27,24;18,05;81,59;22,64
5411;2020-11-30;3,13;25,72;18,26;81,42;21,99
5412;2020-12-01;2,97;28,13;15,94;73,3;22,04
5413;2020-12-02;0,03;30,54;18,2;76,06;24,37
5414;2020-12-03;28,91;26,55;18,38;82,6;22,46
5415;2020-12-04;1,78;27,55;15,63;68,13;21,59
5416;2020-12-05;0,23;22,82;15,44;70,0;19,13
5417;2020-12-06;0,81;22,69;13,91;76,33;18,3
5418;2020-12-07;8,72;25,97;15,11;76,95;20,54
5419;2020-12-08;2,1;27,7;15,14;72,73;21,42
5420;2020-12-09;0,04;28,76;16,04;66,86;22,4
5421;2020-12-10;0,02;31,82;16,41;61,46;24,11
5422;2020-12-11;0,01;35,11;19,2;56,05;27,15
5423;2020-12-12;4,75;30,48;20,36;67,74;25,42
5424;2020-12-13;4,65;29,19;18,94;77,42;24,06
5425;2020-12-14;10,86;25,78;16,34;76,09;21,06
5426;2020-12-15;0,09;30,48;16,38;67,69;23,43
5427;2020-12-16;0,04;28,88;18,89;73,63;23,89
5428;2020-12-17;5,81;29,49;18,48;74,22;23,99
5429;2020-12-18;0,09;31,8;18,67;67,91;25,24
5430;2020-12-19;6,69;28,44;20,97;80,45;24,7
5431;2020-12-20;14,81;25,33;17,74;71,61;21,54
5432;2020-12-21;1,17;26,06;14,07;59,83;20,06
5433;2020-12-22;0,02;27,28;12,55;60,77;19,92
5434;2020-12-23;0,0;29,76;14,61;64,73;22,18
5435;2020-12-24;0,02;31,86;18,33;66,99;25,1
5436;2020-12-25;0,0;30,88;19,94;68,87;25,41
5437;2020-12-26;2,57;28,89;19,13;73,65;24,01
5438;2020-12-27;2,77;30,16;18,57;75,64;24,36
5439;2020-12-28;1,98;30,32;19,01;74,25;24,67
5440;2020-12-29;3,61;31,53;18,39;73,06;24,96
5441;2020-12-30;2,13;33,0;19,82;73,6;26,41
5442;2020-12-31;8,18;26,91;18,35;71,39;22,63
5443;2021-01-01;0,73;28,76;14,17;59,94;21,47
5444;2021-01-02;0,13;29,23;15,37;56,4;22,3
5445;2021-01-03;0,14;29,84;15,63;63,85;22,73
5446;2021-01-04;0,13;30,41;18,26;66,73;24,34
5447;2021-01-05;3,36;26,83;20,02;82,59;23,42
5448;2021-01-06;13,99;30,6;19,49;77,65;25,05
5449;2021-01-07;0,51;30,66;20,42;68,42;25,54
5450;2021-01-08;0,98;32,36;18,11;56,23;25,23
5451;2021-01-09;0,0;32,37;17,87;62,2;25,12
